record_id,timestamp,dht_temperature,gridEye_array,current_people_count,net_crossing_count,current_objects_count
152,2025-05-27T19:37:47.760619,28.400000000000002,"[27.0, 27.0, 26.25, 27.5, 27.25, 27.0, 26.75, 27.25, 26.75, 26.75, 27.0, 27.25, 27.25, 26.75, 27.25, 27.25, 26.75, 27.25, 26.75, 27.25, 27.0, 27.0, 26.75, 27.0, 27.0, 27.0, 27.0, 26.75, 27.0, 26.75, 27.5, 27.25, 27.0, 27.25, 27.75, 27.25, 27.0, 27.25, 27.25, 27.5, 26.5, 26.75, 26.75, 27.25, 27.0, 27.5, 27.0, 27.0, 26.75, 26.5, 27.0, 27.25, 27.25, 27.25, 27.5, 27.5, 26.75, 26.25, 26.25, 26.5, 26.75, 26.75, 27.25, 26.75]",0,0,0
153,2025-05-27T19:37:47.889033,28.400000000000002,"[27.0, 27.0, 26.25, 27.5, 27.25, 27.0, 26.75, 27.25, 26.75, 26.75, 27.0, 27.25, 27.25, 26.75, 27.25, 27.25, 26.75, 27.25, 26.75, 27.25, 27.0, 27.0, 26.75, 27.0, 27.0, 27.0, 27.0, 26.75, 27.0, 26.75, 27.5, 27.25, 27.0, 27.25, 27.75, 27.25, 27.0, 27.25, 27.25, 27.5, 26.5, 26.75, 26.75, 27.25, 27.0, 27.5, 27.0, 27.0, 26.75, 26.5, 27.0, 27.25, 27.25, 27.25, 27.5, 27.5, 26.75, 26.25, 26.25, 26.5, 26.75, 26.75, 27.25, 26.75]",0,0,0
154,2025-05-27T19:37:48.013199,28.400000000000002,"[26.75, 27.0, 26.25, 27.5, 27.25, 26.75, 26.75, 27.25, 27.25, 26.75, 27.0, 27.0, 27.0, 26.75, 27.25, 27.5, 26.75, 26.75, 27.0, 27.0, 27.0, 26.75, 26.75, 26.75, 27.0, 26.5, 27.0, 27.0, 26.75, 27.0, 26.25, 26.75, 27.25, 27.0, 27.5, 27.25, 27.25, 27.0, 27.0, 27.25, 26.5, 26.75, 27.25, 27.25, 27.0, 27.25, 26.75, 27.25, 26.5, 26.75, 26.25, 26.75, 27.5, 27.25, 27.25, 26.75, 27.0, 27.25, 26.5, 26.75, 26.5, 27.0, 27.0, 27.0]",0,0,0
155,2025-05-27T19:37:48.138250,28.400000000000002,"[26.75, 27.0, 26.25, 27.5, 27.25, 26.75, 26.75, 27.25, 27.25, 26.75, 27.0, 27.0, 27.0, 26.75, 27.25, 27.5, 26.75, 26.75, 27.0, 27.0, 27.0, 26.75, 26.75, 26.75, 27.0, 26.5, 27.0, 27.0, 26.75, 27.0, 26.25, 26.75, 27.25, 27.0, 27.5, 27.25, 27.25, 27.0, 27.0, 27.25, 26.5, 26.75, 27.25, 27.25, 27.0, 27.25, 26.75, 27.25, 26.5, 26.75, 26.25, 26.75, 27.5, 27.25, 27.25, 26.75, 27.0, 27.25, 26.5, 26.75, 26.5, 27.0, 27.0, 27.0]",0,0,0
156,2025-05-27T19:37:48.259803,28.400000000000002,"[26.75, 27.0, 26.25, 27.5, 27.25, 26.75, 26.75, 27.25, 27.25, 26.75, 27.0, 27.0, 27.0, 26.75, 27.25, 27.5, 26.75, 26.75, 27.0, 27.0, 27.0, 26.75, 26.75, 26.75, 27.0, 26.5, 27.0, 27.0, 26.75, 27.0, 26.25, 26.75, 27.25, 27.0, 27.5, 27.25, 27.25, 27.0, 27.0, 27.25, 26.5, 26.75, 27.25, 27.25, 27.0, 27.25, 26.75, 27.25, 26.5, 26.75, 26.25, 26.75, 27.5, 27.25, 27.25, 26.75, 27.0, 27.25, 26.5, 26.75, 26.5, 27.0, 27.0, 27.0]",0,0,0
157,2025-05-27T19:37:48.386678,28.400000000000002,"[27.0, 27.25, 26.5, 27.0, 26.75, 27.0, 26.5, 27.5, 27.0, 27.25, 27.0, 27.25, 27.0, 27.25, 27.25, 27.0, 27.0, 27.0, 27.0, 27.25, 27.0, 26.75, 26.75, 27.0, 27.25, 26.75, 26.75, 27.0, 26.75, 27.0, 27.0, 27.25, 26.75, 26.75, 27.75, 27.25, 27.25, 26.75, 27.0, 27.25, 26.25, 27.0, 27.5, 27.25, 27.0, 27.5, 27.0, 27.25, 27.0, 26.25, 26.75, 27.0, 27.5, 27.5, 27.5, 27.25, 26.5, 27.25, 26.5, 26.75, 27.25, 27.25, 27.5, 27.0]",0,0,0
158,2025-05-27T19:37:48.510969,28.400000000000002,"[27.0, 27.25, 26.5, 27.0, 26.75, 27.0, 26.5, 27.5, 27.0, 27.25, 27.0, 27.25, 27.0, 27.25, 27.25, 27.0, 27.0, 27.0, 27.0, 27.25, 27.0, 26.75, 26.75, 27.0, 27.25, 26.75, 26.75, 27.0, 26.75, 27.0, 27.0, 27.25, 26.75, 26.75, 27.75, 27.25, 27.25, 26.75, 27.0, 27.25, 26.25, 27.0, 27.5, 27.25, 27.0, 27.5, 27.0, 27.25, 27.0, 26.25, 26.75, 27.0, 27.5, 27.5, 27.5, 27.25, 26.5, 27.25, 26.5, 26.75, 27.25, 27.25, 27.5, 27.0]",0,0,0
159,2025-05-27T19:37:48.637362,28.400000000000002,"[27.25, 27.0, 26.75, 27.5, 27.0, 27.0, 27.0, 27.5, 27.0, 26.75, 26.75, 27.0, 26.75, 26.75, 27.0, 26.75, 27.0, 27.5, 26.75, 27.5, 27.25, 26.75, 26.75, 27.0, 27.25, 26.75, 27.0, 26.75, 27.0, 27.0, 27.25, 27.0, 27.0, 27.5, 28.0, 27.25, 27.25, 27.0, 27.0, 27.5, 26.25, 26.5, 27.25, 27.25, 26.5, 27.25, 27.25, 27.0, 27.0, 26.25, 26.75, 27.0, 27.5, 27.75, 27.25, 27.5, 27.0, 26.75, 26.25, 26.5, 27.0, 27.25, 27.75, 28.0]",0,0,0
160,2025-05-27T19:37:48.771800,28.400000000000002,"[27.25, 27.0, 26.75, 27.5, 27.0, 27.0, 27.0, 27.5, 27.0, 26.75, 26.75, 27.0, 26.75, 26.75, 27.0, 26.75, 27.0, 27.5, 26.75, 27.5, 27.25, 26.75, 26.75, 27.0, 27.25, 26.75, 27.0, 26.75, 27.0, 27.0, 27.25, 27.0, 27.0, 27.5, 28.0, 27.25, 27.25, 27.0, 27.0, 27.5, 26.25, 26.5, 27.25, 27.25, 26.5, 27.25, 27.25, 27.0, 27.0, 26.25, 26.75, 27.0, 27.5, 27.75, 27.25, 27.5, 27.0, 26.75, 26.25, 26.5, 27.0, 27.25, 27.75, 28.0]",0,0,0
161,2025-05-27T19:37:48.896189,28.400000000000002,"[27.0, 27.0, 26.5, 27.25, 27.0, 27.25, 26.75, 27.75, 27.0, 26.5, 27.25, 27.25, 27.25, 27.0, 26.75, 26.75, 27.25, 27.0, 26.75, 27.25, 27.25, 26.75, 26.5, 27.0, 27.25, 27.0, 27.0, 26.75, 27.0, 27.25, 27.0, 27.25, 27.25, 27.0, 27.75, 27.75, 27.5, 27.0, 27.5, 26.75, 26.25, 26.75, 27.0, 27.0, 27.0, 27.5, 27.25, 27.75, 26.75, 26.75, 27.25, 27.25, 27.5, 28.0, 27.75, 27.75, 27.0, 26.75, 26.25, 26.75, 27.0, 26.5, 26.75, 27.75]",0,0,0
162,2025-05-27T19:37:49.019035,28.400000000000002,"[27.0, 27.0, 26.5, 27.25, 27.0, 27.25, 26.75, 27.75, 27.0, 26.5, 27.25, 27.25, 27.25, 27.0, 26.75, 26.75, 27.25, 27.0, 26.75, 27.25, 27.25, 26.75, 26.5, 27.0, 27.25, 27.0, 27.0, 26.75, 27.0, 27.25, 27.0, 27.25, 27.25, 27.0, 27.75, 27.75, 27.5, 27.0, 27.5, 26.75, 26.25, 26.75, 27.0, 27.0, 27.0, 27.5, 27.25, 27.75, 26.75, 26.75, 27.25, 27.25, 27.5, 28.0, 27.75, 27.75, 27.0, 26.75, 26.25, 26.75, 27.0, 26.5, 26.75, 27.75]",0,0,0
163,2025-05-27T19:37:49.141599,28.400000000000002,"[27.0, 26.5, 26.75, 26.75, 27.0, 27.0, 26.75, 27.0, 27.0, 26.75, 26.5, 27.0, 26.75, 27.0, 27.0, 26.75, 26.75, 27.0, 27.0, 27.25, 27.25, 27.0, 27.0, 27.25, 26.75, 27.0, 27.25, 27.0, 27.0, 27.0, 27.25, 27.25, 27.0, 27.25, 28.0, 27.25, 27.5, 27.25, 27.25, 27.5, 25.75, 26.75, 27.0, 27.25, 27.0, 27.75, 27.0, 27.25, 26.25, 26.5, 26.5, 27.25, 27.25, 27.5, 27.5, 27.75, 26.25, 26.75, 26.75, 26.75, 27.5, 27.25, 27.25, 27.5]",0,0,0
164,2025-05-27T19:37:49.273896,28.400000000000002,"[27.0, 26.5, 26.75, 26.75, 27.0, 27.0, 26.75, 27.0, 27.0, 26.75, 26.5, 27.0, 26.75, 27.0, 27.0, 26.75, 26.75, 27.0, 27.0, 27.25, 27.25, 27.0, 27.0, 27.25, 26.75, 27.0, 27.25, 27.0, 27.0, 27.0, 27.25, 27.25, 27.0, 27.25, 28.0, 27.25, 27.5, 27.25, 27.25, 27.5, 25.75, 26.75, 27.0, 27.25, 27.0, 27.75, 27.0, 27.25, 26.25, 26.5, 26.5, 27.25, 27.25, 27.5, 27.5, 27.75, 26.25, 26.75, 26.75, 26.75, 27.5, 27.25, 27.25, 27.5]",0,0,0
165,2025-05-27T19:37:49.396127,28.400000000000002,"[26.75, 26.5, 26.5, 27.75, 27.0, 26.75, 27.0, 27.0, 27.0, 26.75, 27.0, 26.75, 26.75, 27.0, 27.0, 27.5, 27.0, 27.0, 27.25, 27.25, 27.25, 26.75, 26.5, 27.0, 27.5, 27.25, 26.75, 26.75, 27.25, 27.0, 27.0, 27.0, 27.0, 27.0, 27.75, 27.25, 27.25, 27.0, 27.0, 27.25, 25.75, 26.75, 27.25, 27.5, 27.0, 27.5, 27.25, 27.0, 26.75, 26.75, 26.75, 27.25, 27.5, 27.75, 27.5, 27.5, 26.75, 26.75, 26.75, 27.0, 27.0, 27.0, 27.0, 27.75]",0,0,0
166,2025-05-27T19:37:49.516793,28.400000000000002,"[26.75, 26.5, 26.5, 27.75, 27.0, 26.75, 27.0, 27.0, 27.0, 26.75, 27.0, 26.75, 26.75, 27.0, 27.0, 27.5, 27.0, 27.0, 27.25, 27.25, 27.25, 26.75, 26.5, 27.0, 27.5, 27.25, 26.75, 26.75, 27.25, 27.0, 27.0, 27.0, 27.0, 27.0, 27.75, 27.25, 27.25, 27.0, 27.0, 27.25, 25.75, 26.75, 27.25, 27.5, 27.0, 27.5, 27.25, 27.0, 26.75, 26.75, 26.75, 27.25, 27.5, 27.75, 27.5, 27.5, 26.75, 26.75, 26.75, 27.0, 27.0, 27.0, 27.0, 27.75]",0,0,0
167,2025-05-27T19:37:49.643240,28.400000000000002,"[26.5, 27.0, 27.0, 27.25, 27.0, 27.0, 26.5, 27.25, 27.25, 26.75, 27.0, 27.25, 27.25, 27.25, 27.25, 27.25, 26.75, 26.75, 27.0, 27.0, 27.5, 26.75, 26.75, 27.0, 27.0, 27.0, 27.0, 27.25, 27.0, 27.0, 27.0, 27.5, 27.0, 27.25, 27.75, 27.25, 27.5, 27.0, 27.0, 27.5, 26.5, 26.5, 27.25, 27.25, 27.5, 27.5, 27.0, 26.75, 26.5, 26.25, 26.75, 27.75, 27.25, 27.5, 27.25, 27.25, 26.25, 26.5, 26.25, 27.0, 27.0, 27.75, 27.5, 27.25]",0,0,0
168,2025-05-27T19:37:49.767385,28.400000000000002,"[26.5, 27.0, 27.0, 27.25, 27.0, 27.0, 26.5, 27.25, 27.25, 26.75, 27.0, 27.25, 27.25, 27.25, 27.25, 27.25, 26.75, 26.75, 27.0, 27.0, 27.5, 26.75, 26.75, 27.0, 27.0, 27.0, 27.0, 27.25, 27.0, 27.0, 27.0, 27.5, 27.0, 27.25, 27.75, 27.25, 27.5, 27.0, 27.0, 27.5, 26.5, 26.5, 27.25, 27.25, 27.5, 27.5, 27.0, 26.75, 26.5, 26.25, 26.75, 27.75, 27.25, 27.5, 27.25, 27.25, 26.25, 26.5, 26.25, 27.0, 27.0, 27.75, 27.5, 27.25]",0,0,0
169,2025-05-27T19:37:49.887721,28.400000000000002,"[26.5, 27.0, 26.75, 27.5, 27.0, 26.75, 27.0, 28.0, 26.75, 27.0, 27.5, 27.0, 27.0, 27.25, 26.75, 27.25, 27.0, 27.5, 27.0, 27.25, 27.0, 26.75, 27.0, 27.0, 27.5, 27.0, 27.0, 26.75, 27.5, 27.0, 27.0, 27.0, 27.0, 27.5, 27.75, 27.25, 27.5, 27.0, 27.25, 27.25, 26.75, 26.75, 27.25, 27.0, 27.0, 27.5, 27.0, 27.25, 26.5, 27.0, 26.5, 27.0, 27.75, 27.75, 27.25, 27.5, 26.75, 26.75, 27.25, 27.0, 27.0, 26.75, 27.0, 27.25]",0,0,0
170,2025-05-27T19:37:50.013909,28.400000000000002,"[26.5, 27.0, 26.75, 27.5, 27.0, 26.75, 27.0, 28.0, 26.75, 27.0, 27.5, 27.0, 27.0, 27.25, 26.75, 27.25, 27.0, 27.5, 27.0, 27.25, 27.0, 26.75, 27.0, 27.0, 27.5, 27.0, 27.0, 26.75, 27.5, 27.0, 27.0, 27.0, 27.0, 27.5, 27.75, 27.25, 27.5, 27.0, 27.25, 27.25, 26.75, 26.75, 27.25, 27.0, 27.0, 27.5, 27.0, 27.25, 26.5, 27.0, 26.5, 27.0, 27.75, 27.75, 27.25, 27.5, 26.75, 26.75, 27.25, 27.0, 27.0, 26.75, 27.0, 27.25]",0,0,0
171,2025-05-27T19:37:50.144732,28.400000000000002,"[27.0, 27.0, 26.5, 27.5, 26.75, 27.0, 26.5, 27.25, 27.5, 26.75, 26.5, 27.0, 27.25, 27.0, 27.0, 27.25, 27.25, 27.25, 27.0, 27.25, 27.5, 27.0, 26.5, 27.0, 27.0, 27.0, 27.25, 27.0, 27.0, 27.25, 27.0, 27.75, 26.75, 27.5, 27.75, 27.5, 27.5, 27.0, 27.25, 27.5, 26.5, 26.5, 27.25, 27.0, 27.0, 27.5, 27.0, 27.25, 26.75, 26.5, 26.75, 27.5, 27.75, 27.75, 27.75, 27.5, 26.75, 26.25, 27.0, 26.5, 27.25, 27.0, 27.25, 27.25]",0,0,0
172,2025-05-27T19:37:50.282140,28.400000000000002,"[27.0, 27.0, 26.5, 27.5, 26.75, 27.0, 26.5, 27.25, 27.5, 26.75, 26.5, 27.0, 27.25, 27.0, 27.0, 27.25, 27.25, 27.25, 27.0, 27.25, 27.5, 27.0, 26.5, 27.0, 27.0, 27.0, 27.25, 27.0, 27.0, 27.25, 27.0, 27.75, 26.75, 27.5, 27.75, 27.5, 27.5, 27.0, 27.25, 27.5, 26.5, 26.5, 27.25, 27.0, 27.0, 27.5, 27.0, 27.25, 26.75, 26.5, 26.75, 27.5, 27.75, 27.75, 27.75, 27.5, 26.75, 26.25, 27.0, 26.5, 27.25, 27.0, 27.25, 27.25]",0,0,0
173,2025-05-27T19:37:50.408802,28.400000000000002,"[27.0, 27.0, 26.5, 27.5, 26.75, 27.0, 26.5, 27.25, 27.5, 26.75, 26.5, 27.0, 27.25, 27.0, 27.0, 27.25, 27.25, 27.25, 27.0, 27.25, 27.5, 27.0, 26.5, 27.0, 27.0, 27.0, 27.25, 27.0, 27.0, 27.25, 27.0, 27.75, 26.75, 27.5, 27.75, 27.5, 27.5, 27.0, 27.25, 27.5, 26.5, 26.5, 27.25, 27.0, 27.0, 27.5, 27.0, 27.25, 26.75, 26.5, 26.75, 27.5, 27.75, 27.75, 27.75, 27.5, 26.75, 26.25, 27.0, 26.5, 27.25, 27.0, 27.25, 27.25]",0,0,0
174,2025-05-27T19:37:50.540622,28.400000000000002,"[27.0, 27.0, 26.75, 27.25, 26.75, 27.0, 26.75, 27.25, 27.0, 26.75, 27.0, 27.0, 27.5, 27.0, 26.75, 27.25, 27.0, 27.0, 27.25, 27.0, 27.25, 27.25, 27.0, 27.5, 27.5, 27.0, 27.0, 27.25, 27.25, 27.25, 27.25, 26.75, 27.5, 27.25, 28.0, 27.25, 27.5, 27.0, 27.25, 27.25, 26.75, 26.75, 27.5, 27.25, 27.25, 27.5, 27.0, 27.5, 26.75, 26.5, 26.5, 27.0, 27.25, 27.75, 27.75, 27.75, 27.25, 26.75, 26.5, 27.0, 27.5, 27.25, 28.0, 27.25]",0,0,0
175,2025-05-27T19:37:50.665049,28.400000000000002,"[27.0, 27.0, 26.5, 27.25, 27.0, 27.0, 26.75, 27.75, 26.75, 27.0, 27.0, 27.0, 27.25, 27.25, 27.5, 27.25, 27.0, 27.5, 27.0, 27.25, 27.25, 27.0, 26.75, 27.0, 27.25, 27.0, 27.25, 27.0, 26.75, 27.0, 26.75, 26.75, 27.0, 27.0, 27.75, 27.5, 27.25, 26.75, 27.25, 27.25, 26.75, 26.75, 27.75, 27.0, 27.0, 27.5, 27.25, 27.25, 27.5, 26.5, 26.75, 27.0, 27.25, 27.5, 27.75, 27.5, 26.75, 26.75, 26.0, 26.75, 27.0, 27.0, 27.25, 27.25]",0,0,0
176,2025-05-27T19:37:50.790139,28.400000000000002,"[27.0, 27.0, 26.5, 27.25, 27.0, 27.0, 26.75, 27.75, 26.75, 27.0, 27.0, 27.0, 27.25, 27.25, 27.5, 27.25, 27.0, 27.5, 27.0, 27.25, 27.25, 27.0, 26.75, 27.0, 27.25, 27.0, 27.25, 27.0, 26.75, 27.0, 26.75, 26.75, 27.0, 27.0, 27.75, 27.5, 27.25, 26.75, 27.25, 27.25, 26.75, 26.75, 27.75, 27.0, 27.0, 27.5, 27.25, 27.25, 27.5, 26.5, 26.75, 27.0, 27.25, 27.5, 27.75, 27.5, 26.75, 26.75, 26.0, 26.75, 27.0, 27.0, 27.25, 27.25]",0,0,0
177,2025-05-27T19:37:50.923822,28.400000000000002,"[27.0, 27.0, 26.5, 27.25, 27.0, 27.0, 26.75, 27.75, 26.75, 27.0, 27.0, 27.0, 27.25, 27.25, 27.5, 27.25, 27.0, 27.5, 27.0, 27.25, 27.25, 27.0, 26.75, 27.0, 27.25, 27.0, 27.25, 27.0, 26.75, 27.0, 26.75, 26.75, 27.0, 27.0, 27.75, 27.5, 27.25, 26.75, 27.25, 27.25, 26.75, 26.75, 27.75, 27.0, 27.0, 27.5, 27.25, 27.25, 27.5, 26.5, 26.75, 27.0, 27.25, 27.5, 27.75, 27.5, 26.75, 26.75, 26.0, 26.75, 27.0, 27.0, 27.25, 27.25]",0,0,0
178,2025-05-27T19:37:51.060591,28.400000000000002,"[26.25, 27.25, 26.75, 27.25, 27.0, 27.0, 26.75, 27.25, 27.0, 26.75, 27.25, 27.0, 27.25, 26.75, 27.0, 27.25, 27.25, 27.0, 26.75, 27.25, 27.25, 27.25, 26.75, 27.25, 27.25, 26.75, 26.75, 26.5, 27.25, 26.5, 26.75, 27.25, 26.75, 27.0, 28.0, 27.25, 27.5, 27.25, 27.0, 27.25, 26.75, 26.75, 27.25, 27.25, 27.0, 27.5, 27.5, 27.25, 26.75, 27.25, 26.5, 27.5, 27.25, 27.75, 27.25, 27.5, 26.75, 26.5, 26.5, 26.75, 26.5, 27.5, 27.25, 27.25]",0,0,0
179,2025-05-27T19:37:51.185066,28.400000000000002,"[26.5, 27.0, 27.0, 27.25, 27.0, 27.25, 26.5, 27.25, 27.25, 26.25, 27.0, 27.0, 27.0, 26.5, 27.0, 27.25, 27.0, 27.25, 26.75, 27.5, 27.25, 27.0, 27.25, 27.25, 27.0, 26.5, 26.75, 26.75, 26.75, 27.25, 27.0, 27.0, 27.0, 27.5, 28.0, 27.25, 27.25, 27.0, 27.0, 27.25, 26.75, 26.75, 27.25, 27.0, 26.75, 27.25, 27.0, 27.5, 26.5, 26.75, 26.75, 27.25, 27.5, 27.5, 27.5, 27.25, 27.0, 26.5, 26.25, 27.0, 26.75, 27.0, 27.5, 27.75]",0,0,0
180,2025-05-27T19:37:51.320428,28.400000000000002,"[26.5, 27.0, 27.0, 27.25, 27.0, 27.25, 26.5, 27.25, 27.25, 26.25, 27.0, 27.0, 27.0, 26.5, 27.0, 27.25, 27.0, 27.25, 26.75, 27.5, 27.25, 27.0, 27.25, 27.25, 27.0, 26.5, 26.75, 26.75, 26.75, 27.25, 27.0, 27.0, 27.0, 27.5, 28.0, 27.25, 27.25, 27.0, 27.0, 27.25, 26.75, 26.75, 27.25, 27.0, 26.75, 27.25, 27.0, 27.5, 26.5, 26.75, 26.75, 27.25, 27.5, 27.5, 27.5, 27.25, 27.0, 26.5, 26.25, 27.0, 26.75, 27.0, 27.5, 27.75]",0,0,0
181,2025-05-27T19:37:51.444212,28.400000000000002,"[26.75, 27.0, 26.5, 27.25, 26.75, 27.0, 26.75, 27.5, 27.0, 26.5, 26.75, 27.0, 26.75, 26.75, 27.25, 27.0, 27.25, 26.75, 27.25, 27.0, 27.5, 27.0, 26.75, 27.5, 27.5, 27.0, 27.0, 26.75, 26.75, 26.5, 27.0, 27.0, 26.75, 27.25, 27.75, 27.0, 27.25, 27.25, 27.25, 27.5, 26.5, 27.0, 27.25, 27.0, 26.75, 27.75, 27.25, 27.25, 27.0, 26.25, 26.75, 27.25, 27.25, 27.5, 27.5, 27.25, 26.75, 26.75, 26.5, 27.25, 27.0, 27.0, 27.25, 27.5]",0,0,0
182,2025-05-27T19:37:51.572494,28.400000000000002,"[26.75, 27.0, 26.5, 27.25, 26.75, 27.0, 26.75, 27.5, 27.0, 26.5, 26.75, 27.0, 26.75, 26.75, 27.25, 27.0, 27.25, 26.75, 27.25, 27.0, 27.5, 27.0, 26.75, 27.5, 27.5, 27.0, 27.0, 26.75, 26.75, 26.5, 27.0, 27.0, 26.75, 27.25, 27.75, 27.0, 27.25, 27.25, 27.25, 27.5, 26.5, 27.0, 27.25, 27.0, 26.75, 27.75, 27.25, 27.25, 27.0, 26.25, 26.75, 27.25, 27.25, 27.5, 27.5, 27.25, 26.75, 26.75, 26.5, 27.25, 27.0, 27.0, 27.25, 27.5]",0,0,0
183,2025-05-27T19:37:51.700445,28.400000000000002,"[26.75, 27.0, 26.5, 27.25, 26.75, 27.0, 26.75, 27.5, 27.0, 26.5, 26.75, 27.0, 26.75, 26.75, 27.25, 27.0, 27.25, 26.75, 27.25, 27.0, 27.5, 27.0, 26.75, 27.5, 27.5, 27.0, 27.0, 26.75, 26.75, 26.5, 27.0, 27.0, 26.75, 27.25, 27.75, 27.0, 27.25, 27.25, 27.25, 27.5, 26.5, 27.0, 27.25, 27.0, 26.75, 27.75, 27.25, 27.25, 27.0, 26.25, 26.75, 27.25, 27.25, 27.5, 27.5, 27.25, 26.75, 26.75, 26.5, 27.25, 27.0, 27.0, 27.25, 27.5]",0,0,0
184,2025-05-27T19:37:51.836441,28.400000000000002,"[27.0, 26.75, 26.5, 27.25, 27.25, 27.0, 26.5, 27.5, 26.75, 27.0, 27.0, 27.0, 27.0, 27.0, 27.25, 27.25, 27.0, 26.75, 27.25, 27.5, 27.25, 27.0, 27.0, 27.0, 27.25, 27.0, 27.25, 26.75, 27.25, 27.25, 27.25, 27.0, 27.0, 27.75, 27.75, 27.5, 27.25, 26.75, 27.25, 27.5, 26.0, 26.5, 27.0, 27.0, 27.0, 27.0, 27.25, 27.25, 26.75, 27.25, 26.75, 26.75, 27.5, 27.75, 27.5, 27.75, 26.75, 26.75, 26.25, 27.0, 26.75, 27.0, 27.0, 27.25]",0,0,0
185,2025-05-27T19:37:51.962630,28.400000000000002,"[27.0, 26.75, 26.5, 27.25, 27.25, 27.0, 26.5, 27.5, 26.75, 27.0, 27.0, 27.0, 27.0, 27.0, 27.25, 27.25, 27.0, 26.75, 27.25, 27.5, 27.25, 27.0, 27.0, 27.0, 27.25, 27.0, 27.25, 26.75, 27.25, 27.25, 27.25, 27.0, 27.0, 27.75, 27.75, 27.5, 27.25, 26.75, 27.25, 27.5, 26.0, 26.5, 27.0, 27.0, 27.0, 27.0, 27.25, 27.25, 26.75, 27.25, 26.75, 26.75, 27.5, 27.75, 27.5, 27.75, 26.75, 26.75, 26.25, 27.0, 26.75, 27.0, 27.0, 27.25]",0,0,0
186,2025-05-27T19:37:52.099688,28.400000000000002,"[26.75, 27.0, 26.5, 27.5, 27.25, 27.25, 26.75, 27.25, 27.0, 26.25, 27.25, 26.75, 27.25, 27.0, 27.0, 26.75, 27.25, 27.25, 27.25, 27.5, 27.5, 27.0, 27.25, 27.25, 27.0, 26.75, 26.75, 27.0, 27.25, 27.0, 27.0, 27.25, 27.0, 27.5, 27.75, 27.25, 27.5, 27.0, 27.25, 27.5, 26.5, 27.0, 27.0, 27.25, 27.0, 27.75, 27.0, 27.25, 27.0, 26.75, 26.75, 27.0, 27.5, 27.75, 27.0, 27.25, 27.25, 26.75, 26.25, 27.0, 27.0, 27.25, 27.0, 27.5]",0,0,0
187,2025-05-27T19:37:52.224384,28.400000000000002,"[26.75, 27.0, 26.5, 27.5, 27.25, 27.25, 26.75, 27.25, 27.0, 26.25, 27.25, 26.75, 27.25, 27.0, 27.0, 26.75, 27.25, 27.25, 27.25, 27.5, 27.5, 27.0, 27.25, 27.25, 27.0, 26.75, 26.75, 27.0, 27.25, 27.0, 27.0, 27.25, 27.0, 27.5, 27.75, 27.25, 27.5, 27.0, 27.25, 27.5, 26.5, 27.0, 27.0, 27.25, 27.0, 27.75, 27.0, 27.25, 27.0, 26.75, 26.75, 27.0, 27.5, 27.75, 27.0, 27.25, 27.25, 26.75, 26.25, 27.0, 27.0, 27.25, 27.0, 27.5]",0,0,0
188,2025-05-27T19:37:52.347608,28.400000000000002,"[26.75, 27.0, 26.5, 27.5, 27.25, 27.25, 26.75, 27.25, 27.0, 26.25, 27.25, 26.75, 27.25, 27.0, 27.0, 26.75, 27.25, 27.25, 27.25, 27.5, 27.5, 27.0, 27.25, 27.25, 27.0, 26.75, 26.75, 27.0, 27.25, 27.0, 27.0, 27.25, 27.0, 27.5, 27.75, 27.25, 27.5, 27.0, 27.25, 27.5, 26.5, 27.0, 27.0, 27.25, 27.0, 27.75, 27.0, 27.25, 27.0, 26.75, 26.75, 27.0, 27.5, 27.75, 27.0, 27.25, 27.25, 26.75, 26.25, 27.0, 27.0, 27.25, 27.0, 27.5]",0,0,0
189,2025-05-27T19:37:52.472447,28.400000000000002,"[26.75, 27.0, 26.75, 27.25, 27.0, 27.0, 26.75, 27.75, 27.25, 26.75, 27.25, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 26.75, 27.25, 27.25, 27.25, 27.0, 26.75, 27.25, 27.0, 27.0, 26.75, 27.0, 27.0, 27.25, 27.0, 27.0, 27.0, 27.5, 28.0, 27.5, 27.0, 27.0, 27.25, 27.5, 26.25, 26.75, 27.25, 26.75, 26.75, 27.25, 27.0, 27.75, 27.25, 26.5, 26.5, 27.25, 27.5, 27.5, 27.5, 27.25, 27.0, 26.25, 26.25, 26.75, 27.0, 27.0, 27.5, 27.25]",0,0,0
190,2025-05-27T19:37:52.592028,28.400000000000002,"[26.75, 27.0, 26.75, 27.25, 27.0, 27.0, 26.75, 27.75, 27.25, 26.75, 27.25, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 26.75, 27.25, 27.25, 27.25, 27.0, 26.75, 27.25, 27.0, 27.0, 26.75, 27.0, 27.0, 27.25, 27.0, 27.0, 27.0, 27.5, 28.0, 27.5, 27.0, 27.0, 27.25, 27.5, 26.25, 26.75, 27.25, 26.75, 26.75, 27.25, 27.0, 27.75, 27.25, 26.5, 26.5, 27.25, 27.5, 27.5, 27.5, 27.25, 27.0, 26.25, 26.25, 26.75, 27.0, 27.0, 27.5, 27.25]",0,0,0
