record_id,timestamp,dht_temperature,gridEye_array,current_people_count,net_crossing_count,current_objects_count
22,2025-05-27T18:45:41.729317,28.700000000000003,"[27.0, 27.0, 27.0, 27.5, 27.75, 27.5, 27.25, 27.75, 27.25, 26.75, 27.0, 27.25, 27.25, 27.25, 27.5, 27.0, 27.25, 27.5, 27.25, 27.5, 27.5, 27.25, 27.25, 27.75, 27.5, 27.0, 27.25, 27.25, 27.25, 27.25, 27.25, 27.25, 27.5, 27.25, 27.75, 27.25, 27.5, 27.25, 27.25, 27.0, 26.25, 26.75, 27.25, 27.25, 27.25, 27.5, 27.25, 27.25, 27.0, 27.0, 27.0, 27.5, 27.5, 27.75, 27.25, 28.0, 27.25, 27.0, 27.0, 26.75, 27.0, 27.5, 27.5, 26.75]",0,0,0
23,2025-05-27T18:45:41.860122,28.700000000000003,"[27.0, 27.0, 27.0, 27.5, 27.75, 27.5, 27.25, 27.75, 27.25, 26.75, 27.0, 27.25, 27.25, 27.25, 27.5, 27.0, 27.25, 27.5, 27.25, 27.5, 27.5, 27.25, 27.25, 27.75, 27.5, 27.0, 27.25, 27.25, 27.25, 27.25, 27.25, 27.25, 27.5, 27.25, 27.75, 27.25, 27.5, 27.25, 27.25, 27.0, 26.25, 26.75, 27.25, 27.25, 27.25, 27.5, 27.25, 27.25, 27.0, 27.0, 27.0, 27.5, 27.5, 27.75, 27.25, 28.0, 27.25, 27.0, 27.0, 26.75, 27.0, 27.5, 27.5, 26.75]",0,0,0
24,2025-05-27T18:45:41.983426,28.700000000000003,"[27.5, 27.5, 27.0, 27.75, 27.5, 27.75, 27.25, 27.75, 27.5, 27.25, 27.25, 27.25, 27.5, 27.5, 27.0, 27.5, 27.25, 27.25, 27.5, 27.5, 27.75, 27.75, 27.0, 27.75, 27.5, 27.0, 27.25, 27.0, 27.5, 27.5, 27.5, 27.25, 27.25, 27.25, 27.75, 27.5, 27.5, 27.5, 27.25, 27.5, 26.5, 27.0, 27.25, 27.5, 27.25, 27.5, 27.5, 27.5, 27.5, 27.25, 27.25, 27.75, 27.5, 27.75, 27.5, 27.5, 27.25, 27.0, 26.75, 27.25, 27.25, 27.5, 27.0, 28.25]",0,0,0
25,2025-05-27T18:45:42.121803,28.700000000000003,"[27.5, 27.5, 27.0, 27.75, 27.5, 27.75, 27.25, 27.75, 27.5, 27.25, 27.25, 27.25, 27.5, 27.5, 27.0, 27.5, 27.25, 27.25, 27.5, 27.5, 27.75, 27.75, 27.0, 27.75, 27.5, 27.0, 27.25, 27.0, 27.5, 27.5, 27.5, 27.25, 27.25, 27.25, 27.75, 27.5, 27.5, 27.5, 27.25, 27.5, 26.5, 27.0, 27.25, 27.5, 27.25, 27.5, 27.5, 27.5, 27.5, 27.25, 27.25, 27.75, 27.5, 27.75, 27.5, 27.5, 27.25, 27.0, 26.75, 27.25, 27.25, 27.5, 27.0, 28.25]",0,0,0
26,2025-05-27T18:45:42.254533,28.700000000000003,"[27.25, 27.75, 27.25, 27.75, 27.5, 28.0, 27.5, 27.5, 27.5, 27.0, 27.5, 27.25, 27.25, 27.25, 27.25, 27.0, 27.5, 27.25, 27.5, 27.75, 27.75, 27.5, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.5, 27.25, 27.25, 27.0, 27.5, 27.25, 27.0, 27.25, 27.75, 27.25, 27.25, 26.75, 26.75, 26.75, 27.25, 27.5, 27.25, 28.0, 27.5, 27.25, 27.0, 26.75, 27.0, 27.5, 27.5, 27.75, 27.5, 27.5, 26.75, 26.5, 27.25, 26.5, 27.0, 26.75, 27.25, 27.5]",0,0,0
27,2025-05-27T18:45:42.378073,28.700000000000003,"[27.25, 27.75, 27.25, 27.75, 27.5, 28.0, 27.5, 27.5, 27.5, 27.0, 27.5, 27.25, 27.25, 27.25, 27.25, 27.0, 27.5, 27.25, 27.5, 27.75, 27.75, 27.5, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.5, 27.25, 27.25, 27.0, 27.5, 27.25, 27.0, 27.25, 27.75, 27.25, 27.25, 26.75, 26.75, 26.75, 27.25, 27.5, 27.25, 28.0, 27.5, 27.25, 27.0, 26.75, 27.0, 27.5, 27.5, 27.75, 27.5, 27.5, 26.75, 26.5, 27.25, 26.5, 27.0, 26.75, 27.25, 27.5]",0,0,0
28,2025-05-27T18:45:42.503607,28.700000000000003,"[27.0, 27.25, 27.0, 27.75, 27.75, 27.5, 27.25, 27.75, 27.75, 27.25, 27.5, 27.75, 27.25, 27.75, 27.25, 27.5, 27.75, 27.5, 27.5, 27.75, 27.5, 27.25, 27.0, 27.25, 27.25, 27.25, 27.5, 27.25, 27.25, 27.5, 27.25, 27.0, 27.25, 27.25, 28.25, 27.5, 27.75, 27.5, 27.75, 27.25, 27.0, 27.0, 27.25, 27.5, 27.75, 27.5, 27.75, 27.5, 27.0, 27.25, 27.5, 27.5, 27.75, 27.5, 27.5, 27.5, 27.25, 27.5, 27.5, 27.0, 27.5, 27.75, 27.25, 27.5]",0,0,0
29,2025-05-27T18:45:42.630931,28.700000000000003,"[27.0, 27.25, 27.0, 27.75, 27.75, 27.5, 27.25, 27.75, 27.75, 27.25, 27.5, 27.75, 27.25, 27.75, 27.25, 27.5, 27.75, 27.5, 27.5, 27.75, 27.5, 27.25, 27.0, 27.25, 27.25, 27.25, 27.5, 27.25, 27.25, 27.5, 27.25, 27.0, 27.25, 27.25, 28.25, 27.5, 27.75, 27.5, 27.75, 27.25, 27.0, 27.0, 27.25, 27.5, 27.75, 27.5, 27.75, 27.5, 27.0, 27.25, 27.5, 27.5, 27.75, 27.5, 27.5, 27.5, 27.25, 27.5, 27.5, 27.0, 27.5, 27.75, 27.25, 27.5]",0,0,0
30,2025-05-27T18:45:42.757715,28.700000000000003,"[26.5, 27.5, 26.75, 27.5, 27.25, 27.5, 27.0, 28.0, 27.5, 27.25, 27.25, 27.25, 27.75, 27.75, 27.25, 27.25, 27.0, 27.25, 27.25, 27.5, 27.25, 27.25, 27.25, 27.0, 27.5, 27.0, 26.75, 27.25, 27.25, 27.25, 27.0, 27.5, 27.25, 27.75, 27.75, 27.25, 27.75, 27.25, 27.5, 27.25, 27.0, 27.0, 27.25, 27.25, 27.25, 27.5, 27.5, 27.25, 27.0, 27.0, 27.0, 27.0, 27.25, 27.75, 27.5, 27.75, 27.25, 27.25, 26.75, 27.25, 27.25, 27.25, 27.5, 27.25]",0,0,0
31,2025-05-27T18:45:42.879162,28.700000000000003,"[26.5, 27.5, 26.75, 27.5, 27.25, 27.5, 27.0, 28.0, 27.5, 27.25, 27.25, 27.25, 27.75, 27.75, 27.25, 27.25, 27.0, 27.25, 27.25, 27.5, 27.25, 27.25, 27.25, 27.0, 27.5, 27.0, 26.75, 27.25, 27.25, 27.25, 27.0, 27.5, 27.25, 27.75, 27.75, 27.25, 27.75, 27.25, 27.5, 27.25, 27.0, 27.0, 27.25, 27.25, 27.25, 27.5, 27.5, 27.25, 27.0, 27.0, 27.0, 27.0, 27.25, 27.75, 27.5, 27.75, 27.25, 27.25, 26.75, 27.25, 27.25, 27.25, 27.5, 27.25]",0,0,0
