timestamp,gridEye,dht_temperature
2025-05-27T19:00:14.924745,"[26.75, 26.75, 26.25, 27.25, 27.25, 27.25, 26.75, 26.75, 27, 26.75, 26.75, 27.25, 27, 27, 26.75, 27, 27.25, 26.75, 27, 27.25, 27.25, 27, 27, 26.75, 27.25, 26.5, 26.75, 26.5, 27, 26.75, 26.75, 26.5, 27, 27.25, 27.25, 27.25, 27.25, 26.75, 27, 26.75, 26.5, 26.25, 27, 26.75, 26.75, 26.75, 27, 27.25, 26.5, 26.25, 26.25, 26.75, 27.5, 27.25, 27, 27, 26.25, 26.75, 26.25, 26.25, 26.75, 26, 27, 26.75]",0.1
2025-05-27T19:00:15.211724,"[26.5, 27, 26.25, 27.25, 27, 26.75, 26.5, 26.75, 26.75, 26.75, 26.75, 26.75, 26.75, 26.75, 26.5, 26.75, 26.75, 27, 27, 27, 27, 27, 26.25, 26.5, 26.5, 26.25, 26.25, 26.5, 26.75, 26.75, 26.5, 26.5, 26.75, 26.5, 26.75, 26.75, 27.25, 26.75, 26.75, 26.75, 26.25, 26.5, 27, 26.75, 26.25, 27, 26.75, 26.5, 26.25, 26.25, 26, 26.5, 26.5, 27, 26.25, 27, 26.5, 26.5, 26.75, 26, 26.75, 26, 26.5, 26.75]",0.1
2025-05-27T19:00:15.532386,"[27, 27, 26.75, 27.25, 27, 27.25, 26.75, 26.75, 26.5, 26.5, 26.75, 27, 26.75, 27, 26.5, 27, 27.25, 27, 27, 27.25, 27, 27, 26.25, 26.75, 27, 26.5, 26.75, 26.5, 26.75, 26.75, 26.5, 26.75, 26.75, 27, 27.25, 27, 26.75, 27, 27, 27.25, 26.5, 26.75, 27, 27, 26.75, 27, 26.75, 27.25, 26.5, 26.25, 26.75, 26.75, 27.25, 27, 27.25, 27, 26.75, 26.25, 26.25, 26.25, 26.5, 27, 26.75, 27]",28.700000000000003
2025-05-27T19:00:15.787997,"[26.75, 27.25, 27, 27.75, 27.25, 26.75, 27, 27.75, 27, 27, 26.75, 27.25, 27.25, 27, 26.75, 27.25, 27, 26.5, 27, 27.25, 27.25, 27.25, 26.5, 26.75, 27, 26.75, 26.75, 27, 27.25, 27, 27.25, 27.25, 26.75, 27, 27, 27, 27.5, 26.75, 27, 27.25, 26, 26.75, 26.75, 27.25, 26.5, 27.25, 26.5, 27.25, 26.75, 26, 26.25, 26.25, 27, 26.25, 27, 26.25, 26.75, 26.5, 26.5, 26.75, 26.5, 26.5, 27, 26.5]",28.700000000000003
2025-05-27T19:00:16.043283,"[26.5, 27, 26.5, 27, 27, 27, 27, 27.5, 27, 26.75, 26.75, 26.75, 26.75, 27.25, 27, 27, 27, 26.5, 27.25, 27.25, 27, 27, 26.75, 26.75, 26.75, 26.5, 26.75, 27, 27, 26.75, 27, 26.5, 26.5, 26.75, 26.5, 26.75, 27, 27, 27, 27, 25.75, 26.5, 26.75, 26.75, 26.5, 26.75, 26.75, 26.75, 25.75, 26.25, 26.75, 27, 27.25, 27.25, 27, 27.25, 26.75, 26.5, 26.5, 26.75, 26.75, 26.75, 27, 27]",28.700000000000003
2025-05-27T19:00:16.295273,"[26.75, 26.5, 26.5, 27.25, 27.5, 27, 26.25, 27, 27, 26.5, 26.75, 27, 27, 26.75, 27, 26.5, 27, 26.5, 27, 27.25, 27.25, 26.75, 26.75, 27, 27.25, 26.5, 26.75, 26.75, 27, 27, 27, 27, 26.75, 27, 27, 26.75, 27.25, 27, 26.5, 27.25, 26.25, 26.5, 26.5, 27, 26.75, 27, 27.25, 26.75, 27.25, 26.75, 26.5, 27, 27, 27.25, 27, 27, 26.5, 26.5, 26.5, 26.25, 27, 27, 26.75, 26.25]",28.700000000000003
2025-05-27T19:00:16.552362,"[26.75, 27.25, 26.5, 27.25, 27.25, 26.75, 27, 27, 26.75, 26.75, 27.25, 27, 27, 27.25, 27, 27, 27, 27, 26.75, 27.5, 27, 26.75, 26.5, 27, 27, 26.25, 26.75, 26.75, 26.75, 26.75, 26.75, 27, 26.75, 27, 27.25, 27.25, 27.25, 27.25, 27, 27, 26.5, 26.75, 26.75, 26.75, 27, 27.25, 27, 27.25, 26.75, 26.5, 26.5, 27, 27.25, 27.5, 26.5, 26.75, 26.5, 26.75, 26.5, 26.75, 26.5, 26.75, 26.5, 27]",28.700000000000003
2025-05-27T19:00:16.847411,"[26.25, 26.5, 27, 27.25, 27.25, 27.25, 27.25, 27.25, 27, 26.25, 27, 27, 27.25, 27, 27.5, 26.5, 27, 27, 26.75, 27, 27, 27, 26.75, 26.75, 27, 26.5, 26.5, 26.75, 27, 27.25, 26.75, 27, 27, 27, 27.5, 27, 27.25, 26.75, 27.25, 27, 26.25, 26.75, 27, 27, 26.75, 27.25, 27, 27.25, 26.5, 26, 26.5, 27, 27.25, 27, 27, 27.5, 27.25, 27, 26.5, 26.75, 26.75, 27, 26.75, 27.25]",28.700000000000003
2025-05-27T19:00:17.106496,"[26.75, 26.75, 26.5, 27, 27.25, 27, 26.5, 27, 27, 26.75, 27, 27, 27, 26.75, 27, 27, 27.25, 27, 27, 27, 27, 27.25, 26.5, 26.75, 27, 26.5, 26.75, 27, 27, 27, 26.75, 26.75, 26.75, 27, 27, 26.75, 27, 26.75, 27, 27, 26.25, 26.75, 26.75, 27, 26.75, 27, 27.25, 26.75, 26, 26.25, 26.25, 26.75, 26.75, 27, 26.75, 27.25, 27, 26.5, 26.5, 26.25, 26.5, 26.75, 26.75, 27]",28.700000000000003
2025-05-27T19:00:17.363160,"[27, 26.5, 26.5, 27.25, 27.25, 27.5, 27, 27.75, 27.25, 26.75, 27.25, 27.25, 27.25, 26.75, 27.25, 27.25, 27, 27, 26.5, 27.25, 27.5, 27, 26.75, 27, 27.25, 26.75, 26.75, 27, 27, 27.25, 27, 27.5, 27, 26.75, 27, 26.75, 27, 27, 27.25, 27, 26.5, 26.25, 27, 27, 26.75, 27, 26.75, 26.75, 26.5, 26.75, 26.5, 26.75, 27.5, 27.25, 27.25, 27.25, 26.5, 26.5, 26.5, 26.5, 26.75, 26.75, 27, 27.75]",28.700000000000003
